age,height_cm,weight_kg,gender_enc,bmi,activity_level,goal,diet_pref,sleep_hours,workout_freq,calorie_target,diet_category,exercise_category
38,159.0,74.7,1,29.53,0,3,3,8.8,0.0,2268.0,3,2
35,166.0,101.9,0,37.0,4,1,3,6.9,3.0,4034.0,3,2
30,171.4,73.4,0,24.98,4,0,1,7.1,5.0,2705.0,0,3
38,176.0,57.0,0,18.41,2,3,0,6.1,2.0,2902.0,1,2
43,175.5,49.0,1,15.9,0,0,1,6.5,0.0,1200.0,0,0
31,170.1,78.5,0,27.12,1,3,3,9.0,1.0,2935.0,3,2
52,157.2,103.3,0,41.81,4,1,1,9.0,5.0,3794.0,0,2
36,178.4,75.8,0,23.83,5,0,4,5.3,5.0,2947.0,4,3
30,152.0,66.0,0,28.56,3,2,0,7.1,4.0,2826.0,1,2
32,156.0,58.3,0,23.95,2,3,0,8.7,3.0,2774.0,1,2
52,170.5,45.4,0,15.61,3,0,0,7.2,2.0,1732.0,0,3
28,179.6,76.9,0,23.85,1,3,1,7.6,0.0,3015.0,1,2
34,177.5,43.2,1,13.7,1,2,4,6.8,0.0,1964.0,4,1
45,168.8,88.5,0,31.05,1,3,2,7.5,2.0,2965.0,3,2
60,175.3,83.3,1,27.09,1,1,4,8.3,2.0,2468.0,4,4
33,157.2,68.1,0,27.56,0,3,4,7.5,0.0,2404.0,4,2
29,163.3,83.7,1,31.39,3,3,3,5.9,3.0,3275.0,3,2
51,163.4,75.1,0,28.12,2,1,4,6.4,3.0,2810.0,4,1
51,158.3,83.5,0,33.32,3,3,1,7.7,3.0,3316.0,1,2
35,165.7,88.1,1,32.09,0,3,0,6.9,0.0,2497.0,1,4
34,167.5,67.4,1,24.03,4,3,4,6.5,4.0,3241.0,4,2
60,164.5,48.7,1,17.99,1,0,4,6.0,2.0,1200.0,4,4
59,166.9,112.6,0,40.43,4,1,2,6.1,3.0,4021.0,3,2
22,150.0,68.2,1,30.29,1,2,2,6.4,2.0,2154.0,3,1
59,174.6,64.3,0,21.08,2,2,3,7.4,3.0,2539.0,3,2
19,165.1,80.0,0,29.33,1,2,2,6.5,0.0,2695.0,3,1
49,165.1,68.5,0,25.13,1,0,3,7.2,0.0,1581.0,3,0
17,153.3,49.4,0,20.99,5,3,1,7.1,6.0,3344.0,1,2
20,188.6,50.5,0,14.21,4,3,0,7.7,5.0,3620.0,1,2
25,189.2,56.0,0,15.64,5,2,2,6.3,5.0,3544.0,3,2
47,150.0,78.4,0,34.86,4,2,1,8.5,5.0,3134.0,1,2
57,167.2,59.5,1,21.28,4,1,0,5.4,4.0,2718.0,0,2
56,181.1,88.8,0,27.08,0,0,1,6.7,0.0,1645.0,0,4
28,165.7,69.2,0,25.21,1,3,1,6.6,2.0,2790.0,1,2
54,162.7,70.6,0,26.66,4,1,1,6.3,3.0,3220.0,0,2
20,161.9,73.1,1,27.86,0,2,1,5.0,0.0,2078.0,1,1
25,173.8,53.3,1,17.65,5,2,2,8.1,5.0,2966.0,3,2
25,200.0,95.0,1,23.74,5,1,4,7.7,5.0,4277.0,4,2
53,179.9,77.6,0,23.96,2,3,1,7.4,1.0,3143.0,1,2
42,156.7,68.9,0,28.05,2,3,0,6.3,1.0,2868.0,1,2
36,162.5,62.5,1,23.67,1,1,2,6.5,1.0,2236.0,3,1
23,166.8,62.1,0,22.33,4,3,2,6.7,3.0,3552.0,3,2
16,159.7,51.2,1,20.07,1,1,1,6.8,1.0,2195.0,0,1
43,157.5,48.0,1,19.37,1,2,1,7.7,1.0,1797.0,1,1
64,179.0,48.0,0,14.99,1,3,0,6.6,2.0,2366.0,1,4
54,164.0,91.1,1,33.9,0,1,4,6.2,0.0,2256.0,4,4
29,174.5,58.2,0,19.12,1,3,2,7.1,1.0,2707.0,3,2
36,191.4,52.6,1,14.37,5,0,1,7.0,4.0,2313.0,0,3
45,163.7,95.2,0,35.52,2,3,3,7.5,1.0,3320.0,3,2
36,173.3,73.1,1,24.34,4,0,3,8.2,4.0,2349.0,3,3
64,157.7,50.9,1,20.45,3,1,1,6.6,3.0,2198.0,0,2
24,175.0,82.3,0,26.87,3,0,3,7.8,3.0,2657.0,3,3
32,185.6,98.2,1,28.49,3,0,0,7.1,3.0,2690.0,2,3
20,185.0,84.2,1,24.61,4,0,4,7.9,3.0,2851.0,4,3
46,170.5,74.5,1,25.62,1,1,3,8.1,2.0,2402.0,3,1
55,163.8,80.4,0,29.98,5,3,0,6.3,6.0,3716.0,1,2
53,172.8,93.5,1,31.3,4,0,3,8.8,3.0,2570.0,3,3
58,170.6,103.1,0,35.42,4,0,0,7.2,4.0,2994.0,4,3
34,175.5,54.9,1,17.81,5,2,0,6.0,6.0,2930.0,1,2
51,162.4,72.4,1,27.46,0,1,1,6.0,1.0,2038.0,0,1
48,165.2,82.9,1,30.37,5,2,2,8.3,5.0,3221.0,3,2
28,167.4,75.1,0,26.8,4,2,0,8.2,5.0,3458.0,1,2
29,178.0,81.5,1,25.73,0,1,3,8.0,0.0,2396.0,3,1
48,179.6,111.8,0,34.65,2,3,1,6.5,1.0,3708.0,1,2
44,164.8,67.3,1,24.77,0,3,2,6.7,0.0,2186.0,3,2
58,156.2,46.6,0,19.09,3,3,4,5.6,3.0,2596.0,4,2
64,174.4,105.3,1,34.64,0,3,0,6.7,0.0,2594.0,1,4
51,178.8,103.8,1,32.48,2,0,0,7.2,2.0,2246.0,2,3
59,168.4,81.8,1,28.84,4,2,2,8.4,3.0,2987.0,3,2
25,161.4,63.1,1,24.21,3,0,1,6.8,4.0,1885.0,0,3
46,164.3,87.4,0,32.4,0,0,4,6.7,0.0,1561.0,4,4
21,189.7,72.6,1,20.18,5,0,2,7.3,4.0,2841.0,3,3
16,172.7,66.4,0,22.28,1,3,4,7.8,0.0,2894.0,4,2
22,182.2,59.8,0,18.03,5,1,2,8.4,4.0,3714.0,3,2
42,160.4,71.7,0,27.88,4,2,1,6.4,3.0,3177.0,1,2
36,184.5,81.8,1,24.04,3,2,3,6.8,3.0,3113.0,3,2
43,180.7,75.0,0,22.95,3,1,2,7.1,3.0,3329.0,3,2
31,168.8,87.9,0,30.87,0,0,3,6.8,1.0,1691.0,3,0
61,177.3,68.1,0,21.65,4,0,2,6.4,4.0,2379.0,3,3
38,185.5,64.5,0,18.73,4,0,0,6.8,3.0,2626.0,0,3
35,156.7,79.0,0,32.16,1,3,1,5.9,1.0,2799.0,1,2
53,163.7,73.6,1,27.45,1,1,0,6.5,0.0,2282.0,0,1
40,176.3,98.7,1,31.76,3,2,4,5.9,2.0,3281.0,4,2
43,170.2,65.8,1,22.69,5,3,3,7.0,4.0,3291.0,3,2
20,174.9,63.0,1,20.57,3,3,4,6.6,4.0,3122.0,4,2
36,178.3,69.0,1,21.7,2,2,3,6.5,2.0,2567.0,3,2
33,176.0,64.6,0,20.85,3,1,3,7.0,2.0,3185.0,3,2
62,167.0,60.7,1,21.76,1,2,1,4.8,1.0,1921.0,1,4
21,167.8,42.6,1,15.14,0,2,4,6.7,0.0,1751.0,4,1
44,188.7,51.2,0,14.39,2,1,0,7.2,1.0,2739.0,0,1
34,171.0,69.8,1,23.87,3,2,0,7.9,3.0,2778.0,1,2
48,186.3,48.5,1,13.97,1,0,3,7.5,0.0,1266.0,3,0
16,187.1,82.2,0,23.47,5,0,3,8.1,6.0,3382.0,3,3
60,160.6,78.7,1,30.49,2,1,3,5.7,2.0,2511.0,3,1
18,178.8,59.9,1,18.74,0,3,4,7.9,1.0,2359.0,4,2
57,157.0,71.0,1,28.81,0,3,4,7.3,0.0,2095.0,4,4
36,189.4,68.6,1,19.11,5,3,2,6.5,4.0,3657.0,3,2
50,172.3,40.0,0,13.48,1,0,0,7.1,2.0,1244.0,0,0
56,171.7,80.0,1,27.15,4,3,3,9.0,3.0,3321.0,3,2
55,159.6,61.2,1,24.04,5,0,4,7.1,5.0,1898.0,4,3
18,162.7,54.5,1,20.57,1,0,2,7.1,1.0,1352.0,3,0
40,172.7,84.2,0,28.23,1,2,3,7.8,2.0,2674.0,3,1
60,171.1,76.4,1,26.09,1,2,0,6.8,1.0,2187.0,1,4
53,165.4,88.4,1,32.32,4,3,4,6.3,3.0,3434.0,4,2
60,180.5,69.9,1,21.44,3,3,3,8.3,3.0,2957.0,3,2
35,170.0,75.9,1,26.26,3,0,1,5.7,4.0,2112.0,0,3
59,157.9,86.4,0,34.66,0,3,1,7.0,1.0,2473.0,1,4
60,178.6,102.2,0,32.02,3,3,0,6.9,2.0,3780.0,1,2
49,156.1,66.4,0,27.25,1,0,2,6.3,2.0,1474.0,3,0
36,150.0,76.5,0,33.98,5,1,2,5.8,5.0,3504.0,3,2
63,171.2,82.3,0,28.1,3,3,1,6.9,2.0,3331.0,1,2
38,157.6,82.2,0,33.07,4,0,0,7.3,4.0,2632.0,4,3
21,172.1,62.8,1,21.18,5,3,1,7.9,4.0,3475.0,1,2
28,179.8,70.0,1,21.65,3,3,3,6.3,2.0,3226.0,3,2
64,181.8,82.1,1,24.85,1,1,4,6.3,0.0,2481.0,4,4
38,176.0,75.2,1,24.27,3,0,2,8.4,2.0,2138.0,3,3
24,154.1,106.5,0,44.84,5,2,4,6.6,5.0,4125.0,4,2
32,161.4,66.4,1,25.51,0,1,0,6.7,0.0,2072.0,0,1
17,170.1,57.6,0,19.92,3,3,0,8.1,2.0,3289.0,1,2
34,170.2,80.7,0,27.87,0,0,1,5.5,0.0,1597.0,0,0
34,158.7,55.1,1,21.88,2,1,0,5.9,2.0,2329.0,0,1
22,164.5,63.7,0,23.57,4,0,4,8.3,5.0,2515.0,4,3
57,179.7,73.5,1,22.74,0,2,2,6.5,1.0,1994.0,3,4
57,176.0,71.4,0,23.04,5,1,1,6.5,6.0,3519.0,0,2
35,166.3,70.9,0,25.64,2,1,0,6.6,1.0,2897.0,0,1
24,182.4,61.9,0,18.6,2,2,3,6.7,3.0,2847.0,3,2
32,154.1,78.7,1,33.13,1,3,0,6.6,0.0,2564.0,1,2
42,179.9,111.1,1,34.34,2,3,2,7.1,1.0,3490.0,3,2
62,178.2,86.9,1,27.37,4,0,1,8.1,3.0,2423.0,0,3
17,179.0,40.0,0,12.49,4,2,2,6.3,4.0,3033.0,3,2
51,173.6,64.7,0,21.47,4,2,4,6.5,4.0,3115.0,4,2
34,162.2,81.6,0,31.02,4,1,4,7.0,5.0,3612.0,4,2
32,177.1,45.1,0,14.37,1,0,0,8.4,2.0,1479.0,0,0
20,165.0,40.0,1,14.69,3,3,3,6.7,4.0,2619.0,3,2
54,172.5,59.0,1,19.82,5,1,3,6.2,5.0,2923.0,3,2
33,161.3,57.4,1,22.09,5,1,1,5.2,5.0,2963.0,0,2
22,165.9,101.5,0,36.9,0,1,0,6.3,0.0,2786.0,0,4
32,168.3,78.4,1,27.68,1,1,2,6.2,1.0,2533.0,3,1
54,174.8,69.4,0,22.71,5,3,0,5.9,5.0,3643.0,1,2
51,176.8,66.3,0,21.21,1,2,3,7.1,2.0,2387.0,3,1
55,190.3,80.1,0,22.11,0,3,2,6.8,1.0,2665.0,3,2
60,171.8,75.6,1,25.61,5,0,2,8.3,4.0,2287.0,3,3
19,158.6,80.1,0,31.82,0,3,3,7.2,1.0,2643.0,3,2
53,179.6,77.8,0,24.12,3,2,1,7.9,3.0,3130.0,1,2
40,174.1,90.7,1,29.94,3,3,0,6.8,4.0,3418.0,1,2
20,167.7,72.6,0,25.81,4,3,3,6.2,3.0,3790.0,3,2
45,165.2,86.0,0,31.52,5,1,0,7.6,5.0,3795.0,0,2
27,162.6,78.4,1,29.67,3,1,0,6.0,2.0,3045.0,0,2
19,162.2,75.6,0,28.76,3,1,1,8.0,4.0,3348.0,0,2
39,155.4,64.8,0,26.85,0,2,2,6.3,1.0,2015.0,3,1
44,181.6,70.8,1,21.48,2,3,3,7.7,2.0,2866.0,3,2
24,175.2,71.1,0,23.17,4,3,2,7.3,4.0,3814.0,3,2
19,171.1,91.4,0,31.22,4,2,4,6.1,3.0,3898.0,4,2
39,162.6,76.2,1,28.85,1,0,3,8.1,1.0,1506.0,3,0
29,183.1,55.7,0,16.63,3,0,0,8.7,4.0,2244.0,0,3
20,153.0,44.2,0,18.88,3,3,3,6.3,2.0,2847.0,3,2
33,168.4,51.5,0,18.16,0,1,2,6.4,0.0,2139.0,3,1
57,181.8,59.6,0,18.04,3,2,4,7.1,2.0,2805.0,4,2
34,150.0,80.3,1,35.69,1,2,1,7.8,0.0,2238.0,1,1
27,172.1,60.9,1,20.54,0,1,3,8.1,0.0,2116.0,3,1
33,162.1,94.1,1,35.81,4,1,1,6.7,4.0,3543.0,0,2
32,171.5,49.9,1,16.98,3,1,4,7.1,4.0,2606.0,4,2
45,165.5,83.9,1,30.64,3,3,2,6.7,2.0,3166.0,3,2
39,177.1,40.0,0,12.75,1,1,4,6.6,2.0,2261.0,4,1
26,184.8,51.9,0,15.2,5,2,3,6.5,4.0,3398.0,3,2
50,200.0,54.1,0,13.53,1,1,0,5.8,0.0,2576.0,0,1
38,168.6,53.9,0,18.95,0,0,2,7.8,0.0,1240.0,3,0
32,178.9,60.5,1,18.92,4,3,3,7.1,3.0,3264.0,3,2
16,174.1,86.2,0,28.42,5,1,2,8.4,6.0,4200.0,3,2
30,175.0,84.9,1,27.73,5,1,2,7.7,4.0,3714.0,3,2
47,187.7,53.9,0,15.29,1,3,3,6.6,1.0,2638.0,3,2
24,161.8,68.5,1,26.16,1,1,0,6.0,0.0,2395.0,0,1
30,165.7,80.2,0,29.2,4,0,0,8.7,4.0,2766.0,2,3
43,167.9,68.7,1,24.36,2,2,3,5.5,3.0,2408.0,3,2
39,158.2,100.4,1,40.12,0,0,2,6.7,0.0,1514.0,3,4
50,170.0,78.9,1,27.3,5,0,2,6.7,4.0,2430.0,3,3
37,177.9,56.5,0,17.84,2,2,3,6.4,3.0,2620.0,3,2
42,179.9,58.3,0,17.99,4,0,3,6.2,4.0,2404.0,3,3
34,167.8,54.6,1,19.39,5,2,4,5.9,6.0,2827.0,4,2
60,183.7,59.4,1,17.61,5,1,0,6.3,4.0,3013.0,0,2
27,150.0,72.4,0,32.17,3,3,2,7.0,3.0,3242.0,3,2
35,197.9,67.8,1,17.3,5,2,2,7.3,5.0,3457.0,3,2
16,176.8,63.5,0,20.33,0,0,2,6.5,0.0,1549.0,3,0
36,164.8,82.5,1,30.35,4,1,2,6.5,4.0,3326.0,3,2
64,175.5,78.2,0,25.37,4,0,3,6.1,4.0,2521.0,3,3
60,168.2,43.6,1,15.41,5,1,0,7.2,5.0,2501.0,0,2
16,150.0,49.1,1,21.81,0,0,4,7.0,0.0,1200.0,4,0
25,170.6,54.3,1,18.66,2,1,3,7.3,2.0,2500.0,3,1
62,180.9,57.5,1,17.55,3,1,2,6.5,2.0,2579.0,3,2
47,181.6,60.5,0,18.35,2,0,0,6.2,2.0,1890.0,0,3
54,173.0,64.7,0,21.63,1,0,0,7.0,0.0,1563.0,0,0
37,181.5,78.4,0,23.81,2,1,1,7.5,2.0,3145.0,0,1
33,175.2,51.8,0,16.86,1,0,3,6.2,1.0,1548.0,3,0
63,172.7,58.2,1,19.53,0,0,0,6.4,0.0,1200.0,0,4
61,161.7,43.5,0,16.63,5,1,3,5.9,6.0,2741.0,3,2
47,165.8,55.4,0,20.15,1,3,0,5.9,0.0,2471.0,1,2
42,166.9,68.3,0,24.5,4,2,0,6.5,5.0,3190.0,1,2
43,173.4,55.9,1,18.57,5,1,4,6.2,5.0,2983.0,4,2
33,179.6,53.4,0,16.56,5,2,1,7.7,4.0,3294.0,1,2
54,162.6,62.8,0,23.74,5,3,3,7.0,6.0,3358.0,3,2
64,153.3,76.2,0,32.45,1,0,2,8.1,1.0,1483.0,3,4
44,187.3,55.5,0,15.82,4,2,4,8.1,4.0,3169.0,4,2
33,158.4,90.4,1,36.04,4,0,2,7.0,4.0,2529.0,3,3
59,175.9,56.8,0,18.35,2,1,4,5.2,3.0,2584.0,4,1
23,173.0,64.5,1,21.54,5,1,0,7.4,4.0,3351.0,0,2
46,165.9,92.8,0,33.75,5,3,1,8.0,5.0,4080.0,1,2
49,177.3,82.3,1,26.2,3,1,3,7.6,2.0,3081.0,3,2
22,155.5,69.5,1,28.74,5,0,0,7.3,5.0,2342.0,2,3
51,189.6,78.7,0,21.9,2,0,2,6.8,1.0,2219.0,3,3
33,200.0,49.2,0,12.3,2,3,1,5.9,2.0,3052.0,1,2
53,184.8,104.5,0,30.61,4,0,2,7.6,5.0,3236.0,3,3
24,160.3,50.1,1,19.52,3,1,3,6.8,3.0,2558.0,3,2
24,150.0,75.8,1,33.67,4,0,2,7.3,5.0,2237.0,3,3
61,175.7,92.2,0,29.86,5,3,1,6.5,5.0,4041.0,1,2
23,154.5,76.7,1,32.15,3,2,3,8.8,2.0,2813.0,3,2
50,165.0,71.1,0,26.09,1,1,0,7.2,1.0,2509.0,0,1
33,188.3,92.3,0,26.03,4,3,0,6.7,4.0,4285.0,1,2
20,189.5,83.2,0,23.16,2,0,1,6.0,1.0,2527.0,0,3
29,190.8,63.2,0,17.37,4,0,1,5.7,4.0,2751.0,0,3
43,171.2,99.8,0,34.05,0,3,1,7.6,0.0,2829.0,1,4
45,180.8,58.6,1,17.93,0,2,2,6.5,1.0,1896.0,3,1
19,150.0,101.3,1,45.0,0,3,0,6.6,0.0,2633.0,1,4
54,152.0,82.7,0,35.78,2,1,0,6.5,1.0,2793.0,0,1
35,166.5,64.9,1,23.41,2,3,0,6.0,1.0,2699.0,1,2
40,180.1,53.6,1,16.53,0,3,3,6.7,1.0,2161.0,3,2
43,164.9,74.9,1,27.54,5,2,4,7.1,6.0,3107.0,4,2
27,179.6,60.9,0,18.87,2,0,1,6.1,2.0,2032.0,0,3
17,156.2,73.9,0,30.32,5,0,3,7.3,4.0,2821.0,3,3
58,171.2,85.7,0,29.25,2,2,4,5.9,2.0,2846.0,4,2
29,176.6,87.9,1,28.19,2,1,1,6.6,2.0,3049.0,0,1
37,179.1,97.0,1,30.24,0,3,4,7.3,1.0,2692.0,4,2
46,164.6,53.5,0,19.77,1,3,0,7.0,0.0,2441.0,1,2
38,170.3,76.3,1,26.31,5,0,4,5.5,6.0,2504.0,4,3
63,151.5,46.5,1,20.28,5,2,1,4.5,4.0,2173.0,1,2
35,168.7,72.1,0,25.31,1,1,3,7.5,1.0,2657.0,3,1
53,183.0,44.0,1,13.15,3,0,1,7.6,2.0,1547.0,0,3
19,166.8,110.1,1,39.56,4,2,4,7.4,5.0,3887.0,4,2
30,161.0,95.3,1,36.76,1,2,4,6.8,2.0,2567.0,4,1
39,179.4,44.2,0,13.75,3,1,1,6.8,2.0,2819.0,0,2
40,197.4,60.7,0,15.57,1,3,0,6.9,0.0,2863.0,1,2
16,196.1,85.0,1,22.11,0,0,1,7.5,0.0,1752.0,0,0
22,173.1,76.2,1,25.42,3,1,1,6.9,2.0,3164.0,0,2
46,179.2,72.3,1,22.52,0,3,4,7.3,0.0,2343.0,4,2
27,189.7,76.5,1,21.27,0,1,2,8.2,0.0,2436.0,3,1
57,172.9,87.4,1,29.22,3,3,4,6.1,3.0,3202.0,4,2
20,175.5,108.2,1,35.11,5,0,4,6.8,5.0,3386.0,4,3
59,166.1,51.6,1,18.7,5,0,4,6.2,6.0,1747.0,4,3
57,198.4,68.3,1,17.35,3,1,4,6.6,2.0,2998.0,4,2
53,178.6,40.0,0,12.54,1,1,0,6.9,0.0,2178.0,0,1
27,166.8,71.1,0,25.55,1,3,3,6.2,1.0,2832.0,3,2
54,163.1,101.5,1,38.18,4,3,1,5.5,5.0,3647.0,1,2
33,150.0,80.5,1,35.79,1,0,1,5.8,2.0,1498.0,4,0
17,151.0,85.9,1,37.65,5,2,2,7.4,6.0,3414.0,3,2
25,161.3,75.3,0,28.93,3,2,0,6.4,2.0,3130.0,1,2
30,181.1,59.1,1,18.0,1,3,2,6.8,0.0,2541.0,3,2
45,173.9,44.4,1,14.67,3,3,1,7.0,3.0,2575.0,1,2
59,154.9,98.1,1,40.87,4,0,2,7.8,5.0,2388.0,3,3
32,158.9,63.9,0,25.33,3,2,4,6.7,4.0,2849.0,4,2
19,173.4,68.7,0,22.87,4,2,4,7.2,4.0,3494.0,4,2
22,190.1,40.0,1,11.07,4,1,1,6.0,3.0,2952.0,0,2
56,156.8,60.4,1,24.56,4,1,2,6.9,3.0,2621.0,3,2
46,175.5,74.4,1,24.15,0,1,4,6.1,0.0,2190.0,4,1
54,164.7,78.1,0,28.82,5,3,0,6.9,6.0,3691.0,1,2
49,165.0,101.0,0,37.08,2,2,0,7.1,2.0,3091.0,1,2
21,155.9,67.5,1,27.75,5,1,1,6.8,6.0,3216.0,0,2
53,177.5,70.1,1,22.24,3,3,3,6.6,4.0,2988.0,3,2
60,164.2,99.4,0,36.88,5,2,3,7.2,5.0,3750.0,3,2
49,165.8,93.1,0,33.88,1,2,2,6.6,1.0,2675.0,3,1
59,181.8,46.7,0,14.12,2,1,1,6.6,3.0,2485.0,0,1
30,182.4,98.1,1,29.47,5,0,1,6.1,6.0,3170.0,2,3
29,161.2,43.1,0,16.58,2,2,4,7.5,2.0,2313.0,4,2
21,173.6,80.5,0,26.71,5,2,4,7.0,6.0,3879.0,4,2
52,180.9,85.5,0,26.15,0,0,0,6.6,1.0,1627.0,0,0
47,167.8,75.4,1,26.77,3,1,0,6.1,4.0,2876.0,0,2
18,178.0,65.2,1,20.58,3,2,1,9.0,3.0,2912.0,1,2
18,166.2,63.9,1,23.16,1,0,4,4.3,2.0,1512.0,4,0
37,165.8,40.0,0,14.54,0,0,4,6.3,1.0,1200.0,4,0
37,158.8,74.7,0,29.63,5,0,1,6.6,4.0,2670.0,2,3
25,190.5,72.6,1,19.99,5,1,0,7.8,5.0,3711.0,0,2
18,164.2,99.1,0,36.76,5,0,4,6.7,5.0,3414.0,4,3
27,160.4,67.1,1,26.09,5,3,3,7.2,6.0,3355.0,3,2
44,157.5,62.5,0,25.22,2,1,2,6.6,1.0,2611.0,3,1
63,171.0,62.8,1,21.46,5,0,0,8.7,5.0,1991.0,0,3
32,157.8,56.9,1,22.85,3,3,3,7.4,4.0,2729.0,3,2
22,161.4,63.8,1,24.48,0,2,1,6.4,1.0,1951.0,1,1
28,179.6,53.5,0,16.57,4,2,1,7.6,5.0,3192.0,1,2
17,175.4,83.0,1,27.0,3,0,2,6.8,2.0,2449.0,3,3
19,153.9,79.2,1,33.45,5,2,4,8.6,4.0,3295.0,4,2
25,178.7,45.8,0,14.35,2,1,3,8.2,1.0,2705.0,3,1
54,170.4,73.7,0,25.38,4,0,4,7.3,4.0,2470.0,4,3
39,183.6,92.1,0,27.29,4,2,3,6.8,4.0,3869.0,3,2
32,187.0,91.0,0,26.03,5,0,1,6.4,5.0,3398.0,0,3
21,150.7,53.3,1,23.47,4,2,1,7.8,3.0,2597.0,1,2
34,179.2,96.0,1,29.9,5,1,4,8.3,5.0,3947.0,4,2
20,189.6,62.5,1,17.37,2,0,4,6.7,1.0,1951.0,4,3
47,172.5,72.4,0,24.32,0,3,3,7.4,0.0,2487.0,3,2
25,178.3,65.7,1,20.67,3,2,2,7.5,4.0,2861.0,3,2
24,172.7,50.3,0,16.88,0,3,1,7.8,1.0,2361.0,1,2
42,181.8,58.0,1,17.55,5,0,3,6.3,6.0,2239.0,3,3
28,174.6,94.4,0,30.97,2,2,0,7.4,3.0,3246.0,1,2
34,150.0,94.9,0,42.18,1,0,4,9.0,0.0,1917.0,4,0
36,168.5,84.3,0,29.66,5,1,1,7.1,6.0,3892.0,0,2
39,167.8,67.9,0,24.14,3,1,2,7.4,4.0,3103.0,3,2
53,178.6,104.4,0,32.75,3,2,2,7.3,2.0,3578.0,3,2
19,184.1,89.8,1,26.49,5,1,0,7.5,5.0,4035.0,0,2
39,167.3,69.9,0,24.98,1,3,4,6.0,1.0,2737.0,4,2
50,155.3,40.0,0,16.58,4,1,4,8.8,4.0,2589.0,4,2
18,173.7,87.5,1,29.01,3,1,3,7.1,3.0,3399.0,3,2
19,160.7,94.3,0,36.54,3,0,0,7.5,3.0,2755.0,4,3
52,162.7,79.7,1,30.1,5,0,2,7.1,5.0,2336.0,3,3
55,198.6,40.0,1,10.14,3,2,2,7.8,2.0,2379.0,3,2
63,161.9,75.6,0,28.84,2,1,0,6.5,3.0,2709.0,0,1
50,151.2,111.2,1,48.61,1,3,0,5.8,2.0,2863.0,1,2
46,177.2,69.2,0,22.04,3,3,2,6.9,3.0,3317.0,3,2
59,178.5,107.3,0,33.7,5,1,0,7.4,6.0,4248.0,0,2
40,180.5,84.6,0,25.97,1,2,0,6.7,1.0,2747.0,1,1
55,180.1,72.9,1,22.47,4,2,4,6.4,5.0,2994.0,4,2
28,171.7,97.3,0,32.97,3,3,0,7.3,2.0,3896.0,1,2
19,171.9,61.1,1,20.67,0,3,2,6.2,0.0,2314.0,3,2
61,181.3,49.7,0,15.14,5,0,1,7.9,4.0,2211.0,0,3
29,189.3,50.1,0,13.99,0,1,2,6.7,1.0,2303.0,3,1
28,154.9,75.7,0,31.58,5,1,4,7.4,4.0,3631.0,4,2
42,162.7,80.0,0,30.23,0,1,0,6.0,0.0,2385.0,0,1
21,177.5,59.7,1,18.95,0,3,2,8.2,0.0,2329.0,3,2
32,173.1,94.0,0,31.37,5,3,3,7.4,5.0,4332.0,3,2
51,150.0,73.6,0,32.71,2,3,1,7.6,1.0,2806.0,1,2
55,163.1,86.9,0,32.67,5,0,2,5.8,6.0,2788.0,3,3
64,173.6,59.7,0,19.81,4,3,0,6.3,5.0,3198.0,1,2
50,170.2,68.7,0,23.74,3,0,4,7.2,4.0,2147.0,4,3
32,165.7,40.2,0,14.65,4,0,1,6.0,4.0,1987.0,0,3
56,198.1,66.9,1,17.05,5,3,3,6.4,5.0,3533.0,3,2
17,169.7,76.1,1,26.41,0,1,3,7.7,0.0,2340.0,3,1
28,172.8,61.9,1,20.74,5,2,0,6.5,5.0,3096.0,1,2
17,171.6,70.9,0,24.08,4,0,3,7.3,4.0,2783.0,3,3
43,172.5,76.3,0,25.63,4,1,1,6.3,5.0,3550.0,0,2
58,170.5,62.4,0,21.47,2,3,3,7.5,1.0,2776.0,3,2
41,150.0,67.2,1,29.88,5,0,0,6.0,5.0,2038.0,2,3
37,158.1,58.8,1,23.54,0,2,3,7.5,1.0,1777.0,3,1
62,166.2,55.1,0,19.93,1,3,4,8.9,2.0,2366.0,4,4
58,179.8,94.1,1,29.13,4,1,1,6.5,5.0,3516.0,0,2
18,166.4,46.3,1,16.7,5,0,0,6.4,5.0,2053.0,0,3
50,160.0,87.4,0,34.12,4,3,0,8.0,5.0,3695.0,1,2
27,181.3,47.4,0,14.43,0,3,4,7.1,1.0,2373.0,4,2
39,186.2,99.2,1,28.61,2,3,0,5.9,3.0,3390.0,1,2
20,151.6,82.4,1,35.83,5,1,2,7.3,5.0,3470.0,3,2
35,171.2,65.3,0,22.28,3,3,0,7.2,2.0,3278.0,1,2
54,150.0,89.0,1,39.55,0,2,3,6.4,0.0,1976.0,3,4
54,166.3,91.6,1,33.12,5,2,0,6.4,4.0,3348.0,1,2
28,192.6,82.4,0,22.22,3,2,1,7.8,4.0,3565.0,1,2
56,171.1,80.5,0,27.51,1,2,0,6.1,1.0,2500.0,1,4
60,153.4,76.0,1,32.3,3,1,1,5.8,3.0,2620.0,0,2
27,153.7,97.5,1,41.26,4,0,4,6.3,5.0,2666.0,4,3
28,158.8,71.6,0,28.37,2,3,2,7.8,2.0,3038.0,3,2
25,161.9,74.2,0,28.28,5,2,3,6.8,5.0,3567.0,3,2
48,150.0,87.5,0,38.9,5,1,2,6.5,4.0,3605.0,3,2
55,174.0,66.3,1,21.9,1,3,2,6.9,2.0,2407.0,3,2
31,176.5,91.8,1,29.46,2,3,4,7.4,3.0,3243.0,4,2
